complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
246,GO:0016787,hydrolase activity,1,3,194,1307,3.82716406e-1,3.82716406e-1
247,GO:0048193,Golgi vesicle transport,6,6,95,1307,1.26982499e-7,8.12687992e-7
247,GO:0031410,cytoplasmic vesicle,6,6,96,1307,1.35447999e-7,8.12687992e-7
247,GO:0012505,endomembrane system,6,6,268,1307,7.10674895e-5,2.84269958e-4
247,GO:0016050,vesicle organization,3,6,48,1307,8.61336611e-4,2.58400983e-3
247,GO:0003674,molecular_function,4,6,202,1307,6.44381188e-3,1.54651485e-2
247,GO:0005773,vacuole,2,6,80,1307,4.72558635e-2,9.45117270e-2
247,GO:0005737,cytoplasm,6,6,867,1307,8.47076500e-2,1.45213114e-1
247,GO:0005783,endoplasmic reticulum,2,6,122,1307,1.01024633e-1,1.51536949e-1
247,GO:0016020,membrane,3,6,394,1307,2.58035566e-1,3.44047422e-1
247,GO:0030427,site of polarized growth,1,6,103,1307,3.89511130e-1,4.67413355e-1
247,GO:0005198,structural molecule activity,1,6,131,1307,4.70051659e-1,5.12783628e-1
247,GO:0005739,mitochondrion,1,6,201,1307,6.33588887e-1,6.33588887e-1
248,GO:0006629,lipid metabolic process,3,3,46,1307,4.08878002e-5,4.49765802e-4
248,GO:0005783,endoplasmic reticulum,3,3,122,1307,7.95238085e-4,4.37380947e-3
248,GO:0012505,endomembrane system,3,3,268,1307,8.54473141e-3,2.58239420e-2
248,GO:0005794,Golgi apparatus,2,3,75,1307,9.39052438e-3,2.58239420e-2
248,GO:0016020,membrane,3,3,394,1307,2.72486859e-2,5.99471090e-2
248,GO:0032787,monocarboxylic acid metabolic process,1,3,17,1307,3.85444417e-2,7.06648098e-2
248,GO:0016491,oxidoreductase activity,1,3,25,1307,5.63349983e-2,8.85264259e-2
248,GO:0016740,transferase activity,2,3,215,1307,7.20649229e-2,9.90892690e-2
248,GO:0005740,mitochondrial envelope,1,3,58,1307,1.27402025e-1,1.55713586e-1
248,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,3.20712957e-1
248,GO:0005739,mitochondrion,1,3,201,1307,3.94300518e-1,3.94300518e-1
249,GO:0006457,protein folding,2,3,20,1307,6.61719755e-4,3.63945865e-3
249,GO:0051082,unfolded protein binding,2,3,20,1307,6.61719755e-4,3.63945865e-3
249,GO:0007031,peroxisome organization,1,3,20,1307,4.52418661e-2,1.65886842e-1
249,GO:0005886,plasma membrane,1,3,70,1307,1.52331877e-1,4.18912661e-1
249,GO:0007005,mitochondrion organization,1,3,104,1307,2.20378466e-1,4.40939919e-1
249,GO:0048285,organelle fission,1,3,124,1307,2.58650767e-1,4.40939919e-1
249,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,4.40939919e-1
249,GO:0005739,mitochondrion,1,3,201,1307,3.94300518e-1,4.40939919e-1
249,GO:0003674,molecular_function,1,3,202,1307,3.95943464e-1,4.40939919e-1
249,GO:0006366,transcription from RNA polymerase II promoter,1,3,205,1307,4.00854472e-1,4.40939919e-1
249,GO:0016020,membrane,1,3,394,1307,6.59470519e-1,6.59470519e-1
250,GO:0006997,nucleus organization,2,3,29,1307,1.40742919e-3,2.53337255e-2
250,GO:0012505,endomembrane system,3,3,268,1307,8.54473141e-3,7.69025827e-2
250,GO:0005783,endoplasmic reticulum,2,3,122,1307,2.43541664e-2,9.91673474e-2
250,GO:0016020,membrane,3,3,394,1307,2.72486859e-2,9.91673474e-2
250,GO:0006605,protein targeting,2,3,130,1307,2.75464854e-2,9.91673474e-2
250,GO:0007031,peroxisome organization,1,3,20,1307,4.52418661e-2,1.27772979e-1
250,GO:0048308,organelle inheritance,1,3,22,1307,4.96894918e-2,1.27772979e-1
250,GO:0006811,ion transport,1,3,54,1307,1.18984735e-1,2.67715654e-1
250,GO:0005773,vacuole,1,3,80,1307,1.72740343e-1,2.80244437e-1
250,GO:0051603,proteolysis involved in cellular protein catabolic process,1,3,83,1307,1.78798367e-1,2.80244437e-1
250,GO:0051169,nuclear transport,1,3,85,1307,1.82820573e-1,2.80244437e-1
250,GO:0005933,cellular bud,1,3,87,1307,1.86829625e-1,2.80244437e-1
250,GO:0030427,site of polarized growth,1,3,103,1307,2.18431035e-1,3.01318652e-1
250,GO:0070271,protein complex biogenesis,1,3,120,1307,2.51098876e-1,3.01318652e-1
250,GO:0007010,cytoskeleton organization,1,3,120,1307,2.51098876e-1,3.01318652e-1
250,GO:0005198,structural molecule activity,1,3,131,1307,2.71744105e-1,3.05712118e-1
250,GO:0005737,cytoplasm,2,3,867,1307,7.36476943e-1,7.79799116e-1
250,GO:0005634,nucleus,1,3,719,1307,9.09200435e-1,9.09200435e-1
251,GO:0005777,peroxisome,6,6,17,1307,1.80821692e-12,2.53150369e-11
251,GO:0007031,peroxisome organization,5,6,20,1307,2.92102541e-9,2.04471779e-8
251,GO:0055085,transmembrane transport,5,6,69,1307,2.05033865e-6,9.56824706e-6
251,GO:0006605,protein targeting,5,6,130,1307,5.00959568e-5,1.75335849e-4
251,GO:0030674,"protein binding, bridging",2,6,24,1307,4.63663024e-3,1.29825647e-2
251,GO:0032787,monocarboxylic acid metabolic process,1,6,17,1307,7.56874148e-2,1.69415300e-1
251,GO:0005737,cytoplasm,6,6,867,1307,8.47076500e-2,1.69415300e-1
251,GO:0006629,lipid metabolic process,1,6,46,1307,1.93777986e-1,3.39111475e-1
251,GO:0005740,mitochondrial envelope,1,6,58,1307,2.38817169e-1,3.58577922e-1
251,GO:0016020,membrane,3,6,394,1307,2.58035566e-1,3.58577922e-1
251,GO:0003729,mRNA binding,1,6,70,1307,2.81739796e-1,3.58577922e-1
251,GO:0003723,RNA binding,1,6,165,1307,5.55756806e-1,6.48382940e-1
251,GO:0005739,mitochondrion,1,6,201,1307,6.33588887e-1,6.60610862e-1
251,GO:0016740,transferase activity,1,6,215,1307,6.60610862e-1,6.60610862e-1
252,GO:0023052,signaling,3,3,85,1307,2.66040054e-4,5.32080109e-3
252,GO:0000746,conjugation,2,3,44,1307,3.25389855e-3,3.25389855e-2
252,GO:0042221,response to chemical,2,3,95,1307,1.49490834e-2,8.10579899e-2
252,GO:0030427,site of polarized growth,2,3,103,1307,1.75118920e-2,8.10579899e-2
252,GO:0051726,regulation of cell cycle,2,3,111,1307,2.02644975e-2,8.10579899e-2
252,GO:0032196,transposition,1,3,11,1307,2.50557773e-2,8.35192577e-2
252,GO:0000278,mitotic cell cycle,2,3,135,1307,2.96335140e-2,8.46671829e-2
252,GO:0004871,signal transducer activity,1,3,19,1307,4.30128588e-2,1.07532147e-1
252,GO:0005085,guanyl-nucleotide exchange factor activity,1,3,23,1307,5.19081155e-2,1.15351368e-1
252,GO:0001403,invasive growth in response to glucose limitation,1,3,30,1307,6.73418702e-2,1.34683740e-1
252,GO:0000910,cytokinesis,1,3,38,1307,8.47742842e-2,1.54135062e-1
252,GO:0005886,plasma membrane,1,3,70,1307,1.52331877e-1,2.53256515e-1
252,GO:0030234,enzyme regulator activity,1,3,76,1307,1.64616735e-1,2.53256515e-1
252,GO:0005933,cellular bud,1,3,87,1307,1.86829625e-1,2.66899464e-1
252,GO:0016020,membrane,2,3,394,1307,2.17641928e-1,2.85169801e-1
252,GO:0033043,regulation of organelle organization,1,3,108,1307,2.28135841e-1,2.85169801e-1
252,GO:0007010,cytoskeleton organization,1,3,120,1307,2.51098876e-1,2.87389741e-1
252,GO:0048285,organelle fission,1,3,124,1307,2.58650767e-1,2.87389741e-1
252,GO:0005634,nucleus,2,3,719,1307,5.74977464e-1,6.05239435e-1
252,GO:0005737,cytoplasm,2,3,867,1307,7.36476943e-1,7.36476943e-1
253,GO:0005740,mitochondrial envelope,3,3,58,1307,8.31115918e-5,1.49600865e-3
253,GO:0051604,protein maturation,2,3,12,1307,2.30808669e-4,1.63580291e-3
253,GO:0008233,peptidase activity,2,3,13,1307,2.72633818e-4,1.63580291e-3
253,GO:0005739,mitochondrion,3,3,201,1307,3.59128485e-3,1.61607818e-2
253,GO:0055085,transmembrane transport,2,3,69,1307,7.96407616e-3,2.86706742e-2
253,GO:0016887,ATPase activity,2,3,101,1307,1.68532886e-2,4.58888007e-2
253,GO:0007005,mitochondrion organization,2,3,104,1307,1.78456447e-2,4.58888007e-2
253,GO:0070271,protein complex biogenesis,2,3,120,1307,2.35846111e-2,4.95836737e-2
253,GO:0006979,response to oxidative stress,1,3,11,1307,2.50557773e-2,4.95836737e-2
253,GO:0006605,protein targeting,2,3,130,1307,2.75464854e-2,4.95836737e-2
253,GO:0002181,cytoplasmic translation,1,3,17,1307,3.85444417e-2,6.30727228e-2
253,GO:0016491,oxidoreductase activity,1,3,25,1307,5.63349983e-2,8.21782016e-2
253,GO:0016787,hydrolase activity,2,3,194,1307,5.93509234e-2,8.21782016e-2
253,GO:0043167,ion binding,1,3,74,1307,1.60535063e-1,2.06402224e-1
253,GO:0005773,vacuole,1,3,80,1307,1.72740343e-1,2.07288412e-1
253,GO:0042221,response to chemical,1,3,95,1307,2.02734710e-1,2.28076548e-1
253,GO:0016020,membrane,2,3,394,1307,2.17641928e-1,2.30444394e-1
253,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,2.91557234e-1
254,GO:0006629,lipid metabolic process,3,4,46,1307,1.59506319e-4,2.39259478e-3
254,GO:0016020,membrane,4,4,394,1307,8.17042653e-3,6.12781990e-2
254,GO:0016740,transferase activity,3,4,215,1307,1.54522045e-2,6.14518944e-2
254,GO:0005618,cell wall,1,4,6,1307,1.82574262e-2,6.14518944e-2
254,GO:0005773,vacuole,2,4,80,1307,2.04839648e-2,6.14518944e-2
254,GO:0005783,endoplasmic reticulum,2,4,122,1307,4.57450951e-2,1.09454475e-1
254,GO:0032787,monocarboxylic acid metabolic process,1,4,17,1307,5.10787550e-2,1.09454475e-1
254,GO:0008150,biological_process,1,4,22,1307,6.57223378e-2,1.23229383e-1
254,GO:0006873,cellular ion homeostasis,1,4,31,1307,9.16529225e-2,1.52754871e-1
254,GO:0005740,mitochondrial envelope,1,4,58,1307,1.66213898e-1,2.28271769e-1
254,GO:0012505,endomembrane system,2,4,268,1307,1.88375036e-1,2.28271769e-1
254,GO:0005737,cytoplasm,4,4,867,1307,1.93179026e-1,2.28271769e-1
254,GO:0005886,plasma membrane,1,4,70,1307,1.97835534e-1,2.28271769e-1
254,GO:0030234,enzyme regulator activity,1,4,76,1307,2.13304716e-1,2.28540768e-1
254,GO:0005739,mitochondrion,1,4,201,1307,4.87663705e-1,4.87663705e-1
255,GO:0032787,monocarboxylic acid metabolic process,3,4,17,1307,7.26741097e-6,7.99415206e-5
255,GO:0016491,oxidoreductase activity,3,4,25,1307,2.44669282e-5,1.34568105e-4
255,GO:0051186,cofactor metabolic process,2,4,11,1307,3.83109090e-4,1.40473333e-3
255,GO:0005739,mitochondrion,4,4,201,1307,5.45302454e-4,1.49958175e-3
255,GO:0008233,peptidase activity,1,4,13,1307,3.92404954e-2,8.63290899e-2
255,GO:0006520,cellular amino acid metabolic process,1,4,16,1307,4.81295048e-2,8.82374255e-2
255,GO:0007124,pseudohyphal growth,1,4,22,1307,6.57223378e-2,1.03277959e-1
255,GO:0005740,mitochondrial envelope,1,4,58,1307,1.66213898e-1,2.28544109e-1
255,GO:0005737,cytoplasm,4,4,867,1307,1.93179026e-1,2.36107698e-1
255,GO:0051603,proteolysis involved in cellular protein catabolic process,1,4,83,1307,2.31068102e-1,2.54174913e-1
255,GO:0016787,hydrolase activity,1,4,194,1307,4.74551542e-1,4.74551542e-1
256,GO:0005783,endoplasmic reticulum,3,3,122,1307,7.95238085e-4,1.11333332e-2
256,GO:0012505,endomembrane system,3,3,268,1307,8.54473141e-3,5.23217921e-2
256,GO:0051603,proteolysis involved in cellular protein catabolic process,2,3,83,1307,1.14667735e-2,5.23217921e-2
256,GO:0042221,response to chemical,2,3,95,1307,1.49490834e-2,5.23217921e-2
256,GO:0051186,cofactor metabolic process,1,3,11,1307,2.50557773e-2,6.35802671e-2
256,GO:0016020,membrane,3,3,394,1307,2.72486859e-2,6.35802671e-2
256,GO:0016491,oxidoreductase activity,1,3,25,1307,5.63349983e-2,1.12669997e-1
256,GO:0016740,transferase activity,2,3,215,1307,7.20649229e-2,1.26113615e-1
256,GO:0071554,cell wall organization or biogenesis,1,3,43,1307,9.55584550e-2,1.42783358e-1
256,GO:0006629,lipid metabolic process,1,3,46,1307,1.01988113e-1,1.42783358e-1
256,GO:0070647,protein modification by small protein conjugation or removal,1,3,71,1307,1.54387660e-1,1.96493386e-1
256,GO:0023052,signaling,1,3,85,1307,1.82820573e-1,2.13290669e-1
256,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,3.13984713e-1
256,GO:0005634,nucleus,1,3,719,1307,9.09200435e-1,9.09200435e-1
257,GO:0023052,signaling,3,3,85,1307,2.66040054e-4,3.35542581e-3
257,GO:0042221,response to chemical,3,3,95,1307,3.72825090e-4,3.35542581e-3
257,GO:0006970,response to osmotic stress,2,3,25,1307,1.04212713e-3,6.25276281e-3
257,GO:0006873,cellular ion homeostasis,2,3,31,1307,1.61028709e-3,7.24629191e-3
257,GO:0071554,cell wall organization or biogenesis,2,3,43,1307,3.10761557e-3,1.11874161e-2
257,GO:0001071,nucleic acid binding transcription factor activity,2,3,52,1307,4.54191274e-3,1.36257382e-2
257,GO:0006979,response to oxidative stress,1,3,11,1307,2.50557773e-2,6.44291416e-2
257,GO:0003677,DNA binding,2,3,141,1307,3.22300644e-2,7.25176449e-2
257,GO:0016791,phosphatase activity,1,3,18,1307,4.07803849e-2,7.74231458e-2
257,GO:0004871,signal transducer activity,1,3,19,1307,4.30128588e-2,7.74231458e-2
257,GO:0006366,transcription from RNA polymerase II promoter,2,3,205,1307,6.58776533e-2,1.07580812e-1
257,GO:0051049,regulation of transport,1,3,32,1307,7.17205415e-2,1.07580812e-1
257,GO:0005975,carbohydrate metabolic process,1,3,35,1307,7.82628185e-2,1.08363903e-1
257,GO:0000746,conjugation,1,3,44,1307,9.77050726e-2,1.25620808e-1
257,GO:0006811,ion transport,1,3,54,1307,1.18984735e-1,1.42781682e-1
257,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,3.28001888e-1
257,GO:0016787,hydrolase activity,1,3,194,1307,3.82716406e-1,4.05229136e-1
257,GO:0005634,nucleus,2,3,719,1307,5.74977464e-1,5.74977464e-1
258,GO:0030234,enzyme regulator activity,3,4,76,1307,7.25619687e-4,8.14764309e-3
258,GO:0006468,protein phosphorylation,3,4,79,1307,8.14764309e-4,8.14764309e-3
258,GO:0006091,generation of precursor metabolites and energy,2,4,25,1307,2.05978734e-3,1.37319156e-2
258,GO:0005975,carbohydrate metabolic process,2,4,35,1307,4.04318350e-3,2.02159175e-2
258,GO:0031399,regulation of protein modification process,2,4,49,1307,7.87566311e-3,3.15026524e-2
258,GO:0023052,signaling,2,4,85,1307,2.30193817e-2,7.67312722e-2
258,GO:0051726,regulation of cell cycle,2,4,111,1307,3.82875827e-2,1.09393093e-1
258,GO:0005634,nucleus,4,4,719,1307,9.12386068e-2,1.78221928e-1
258,GO:0007033,vacuole organization,1,4,31,1307,9.16529225e-2,1.78221928e-1
258,GO:0006873,cellular ion homeostasis,1,4,31,1307,9.16529225e-2,1.78221928e-1
258,GO:0061025,membrane fusion,1,4,35,1307,1.03002697e-1,1.78221928e-1
258,GO:0048284,organelle fusion,1,4,39,1307,1.14245776e-1,1.78221928e-1
258,GO:0006366,transcription from RNA polymerase II promoter,2,4,205,1307,1.18282002e-1,1.78221928e-1
258,GO:0071554,cell wall organization or biogenesis,1,4,43,1307,1.25382831e-1,1.78221928e-1
258,GO:0006629,lipid metabolic process,1,4,46,1307,1.33666446e-1,1.78221928e-1
258,GO:0016301,kinase activity,1,4,50,1307,1.44619566e-1,1.80774458e-1
258,GO:0006974,cellular response to DNA damage stimulus,1,4,132,1307,3.47132996e-1,3.93092829e-1
258,GO:0000278,mitotic cell cycle,1,4,135,1307,3.53783546e-1,3.93092829e-1
258,GO:0016740,transferase activity,1,4,215,1307,5.13150309e-1,5.40158220e-1
258,GO:0005737,cytoplasm,1,4,867,1307,9.87271833e-1,9.87271833e-1
259,GO:0055086,nucleobase-containing small molecule metabolic process,2,3,29,1307,1.40742919e-3,2.67411546e-2
259,GO:0005739,mitochondrion,3,3,201,1307,3.59128485e-3,3.41172061e-2
259,GO:0016829,lyase activity,1,3,3,1307,6.87545599e-3,3.89213913e-2
259,GO:0005886,plasma membrane,2,3,70,1307,8.19397711e-3,3.89213913e-2
259,GO:0023052,signaling,2,3,85,1307,1.20166767e-2,4.56633714e-2
259,GO:0005783,endoplasmic reticulum,2,3,122,1307,2.43541664e-2,7.39607189e-2
259,GO:0016020,membrane,3,3,394,1307,2.72486859e-2,7.39607189e-2
259,GO:0003924,GTPase activity,1,3,21,1307,4.74674095e-2,1.04900038e-1
259,GO:0007124,pseudohyphal growth,1,3,22,1307,4.96894918e-2,1.04900038e-1
259,GO:0043934,sporulation,1,3,26,1307,5.85432628e-2,1.11232199e-1
259,GO:0012505,endomembrane system,2,3,268,1307,1.08672280e-1,1.87706665e-1
259,GO:0043167,ion binding,1,3,74,1307,1.60535063e-1,2.40593689e-1
259,GO:0030234,enzyme regulator activity,1,3,76,1307,1.64616735e-1,2.40593689e-1
259,GO:0051321,meiotic cell cycle,1,3,90,1307,1.92818583e-1,2.56797299e-1
259,GO:0042221,response to chemical,1,3,95,1307,2.02734710e-1,2.56797299e-1
259,GO:0006605,protein targeting,1,3,130,1307,2.69883144e-1,3.20486233e-1
259,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,3.25858085e-1
259,GO:0016787,hydrolase activity,1,3,194,1307,3.82716406e-1,4.03978429e-1
259,GO:0005634,nucleus,1,3,719,1307,9.09200435e-1,9.09200435e-1
260,GO:0051603,proteolysis involved in cellular protein catabolic process,6,6,83,1307,5.51475695e-8,6.06623265e-7
260,GO:0006352,"DNA-templated transcription, initiation",3,6,51,1307,1.03159610e-3,5.67377853e-3
260,GO:0016787,hydrolase activity,4,6,194,1307,5.53630281e-3,2.02997770e-2
260,GO:0016887,ATPase activity,3,6,101,1307,7.54803707e-3,2.07571019e-2
260,GO:0070271,protein complex biogenesis,3,6,120,1307,1.22869810e-2,2.70313583e-2
260,GO:0006366,transcription from RNA polymerase II promoter,3,6,205,1307,5.27940445e-2,8.61979978e-2
260,GO:0008233,peptidase activity,1,6,13,1307,5.83230994e-2,8.61979978e-2
260,GO:0032182,ubiquitin-like protein binding,1,6,14,1307,6.26894529e-2,8.61979978e-2
260,GO:0070647,protein modification by small protein conjugation or removal,1,6,71,1307,2.85223677e-1,3.48606717e-1
260,GO:0005198,structural molecule activity,1,6,131,1307,4.70051659e-1,5.17056825e-1
260,GO:0003674,molecular_function,1,6,202,1307,6.35576651e-1,6.35576651e-1
261,GO:0005783,endoplasmic reticulum,3,4,122,1307,2.96323762e-3,4.58012586e-2
261,GO:0006629,lipid metabolic process,2,4,46,1307,6.95311238e-3,4.58012586e-2
261,GO:0016020,membrane,4,4,394,1307,8.17042653e-3,4.58012586e-2
261,GO:0016798,"hydrolase activity, acting on glycosyl bonds",1,4,3,1307,9.16025172e-3,4.58012586e-2
261,GO:0005618,cell wall,1,4,6,1307,1.82574262e-2,7.30297048e-2
261,GO:0012505,endomembrane system,3,4,268,1307,2.89695227e-2,9.65650756e-2
261,GO:0032787,monocarboxylic acid metabolic process,1,4,17,1307,5.10787550e-2,1.33078657e-1
261,GO:0006457,protein folding,1,4,20,1307,5.98853957e-2,1.33078657e-1
261,GO:0051082,unfolded protein binding,1,4,20,1307,5.98853957e-2,1.33078657e-1
261,GO:0016491,oxidoreductase activity,1,4,25,1307,7.44267353e-2,1.40572072e-1
261,GO:0043934,sporulation,1,4,26,1307,7.73146394e-2,1.40572072e-1
261,GO:0071554,cell wall organization or biogenesis,1,4,43,1307,1.25382831e-1,1.97965602e-1
261,GO:0016740,transferase activity,2,4,215,1307,1.28677641e-1,1.97965602e-1
261,GO:0005938,cell cortex,1,4,56,1307,1.60854096e-1,2.21618530e-1
261,GO:0005740,mitochondrial envelope,1,4,58,1307,1.66213898e-1,2.21618530e-1
261,GO:0005737,cytoplasm,4,4,867,1307,1.93179026e-1,2.41473782e-1
261,GO:0005773,vacuole,1,4,80,1307,2.23492470e-1,2.62932317e-1
261,GO:0051321,meiotic cell cycle,1,4,90,1307,2.48528957e-1,2.76143286e-1
261,GO:0016787,hydrolase activity,1,4,194,1307,4.74551542e-1,4.87663705e-1
261,GO:0005739,mitochondrion,1,4,201,1307,4.87663705e-1,4.87663705e-1
262,GO:0008092,cytoskeletal protein binding,3,4,33,1307,5.77693321e-5,7.51001317e-4
262,GO:0005938,cell cortex,3,4,56,1307,2.89554662e-4,1.88210531e-3
262,GO:0005933,cellular bud,3,4,87,1307,1.08682979e-3,3.77985332e-3
262,GO:0005856,cytoskeleton,3,4,89,1307,1.16303179e-3,3.77985332e-3
262,GO:0030427,site of polarized growth,3,4,103,1307,1.79582402e-3,4.47799223e-3
262,GO:0033043,regulation of organelle organization,3,4,108,1307,2.06676564e-3,4.47799223e-3
262,GO:0070271,protein complex biogenesis,3,4,120,1307,2.82218963e-3,4.58605815e-3
262,GO:0007010,cytoskeleton organization,3,4,120,1307,2.82218963e-3,4.58605815e-3
262,GO:0005886,plasma membrane,2,4,70,1307,1.58209058e-2,2.28524196e-2
262,GO:0008150,biological_process,1,4,22,1307,6.57223378e-2,8.54390391e-2
262,GO:0005737,cytoplasm,4,4,867,1307,1.93179026e-1,2.28302485e-1
262,GO:0016020,membrane,2,4,394,1307,3.50800391e-1,3.80033757e-1
262,GO:0003674,molecular_function,1,4,202,1307,4.89516639e-1,4.89516639e-1
263,GO:0015931,nucleobase-containing compound transport,5,5,57,1307,1.32752870e-7,3.18606888e-6
263,GO:0051169,nuclear transport,5,5,85,1307,1.03997738e-6,1.24797285e-5
263,GO:0012505,endomembrane system,5,5,268,1307,3.51824606e-4,2.81459685e-3
263,GO:0043167,ion binding,2,5,74,1307,2.82956896e-2,1.24280778e-1
263,GO:0030234,enzyme regulator activity,2,5,76,1307,2.97626088e-2,1.24280778e-1
263,GO:0016020,membrane,4,5,394,1307,3.10701945e-2,1.24280778e-1
263,GO:0005634,nucleus,5,5,719,1307,5.00656975e-2,1.71653820e-1
263,GO:0004386,helicase activity,1,5,20,1307,7.43153973e-2,1.94166233e-1
263,GO:0006605,protein targeting,2,5,130,1307,8.03445827e-2,1.94166233e-1
263,GO:0006970,response to osmotic stress,1,5,25,1307,9.21852400e-2,1.94166233e-1
263,GO:0000054,ribosomal subunit export from nucleus,1,5,28,1307,1.02773956e-1,1.94166233e-1
263,GO:0006997,nucleus organization,1,5,29,1307,1.06281486e-1,1.94166233e-1
263,GO:0006413,translational initiation,1,5,30,1307,1.09778037e-1,1.94166233e-1
263,GO:0009408,response to heat,1,5,31,1307,1.13263636e-1,1.94166233e-1
263,GO:0006417,regulation of translation,1,5,34,1307,1.23654976e-1,1.97847961e-1
263,GO:0008289,lipid binding,1,5,40,1307,1.44145404e-1,2.16218106e-1
263,GO:0005933,cellular bud,1,5,87,1307,2.91754711e-1,4.11889004e-1
263,GO:0016887,ATPase activity,1,5,101,1307,3.31533491e-1,4.25769008e-1
263,GO:0030427,site of polarized growth,1,5,103,1307,3.37067131e-1,4.25769008e-1
263,GO:0005198,structural molecule activity,1,5,131,1307,4.10766234e-1,4.92919481e-1
263,GO:0016787,hydrolase activity,1,5,194,1307,5.52784083e-1,5.93379415e-1
263,GO:0005739,mitochondrion,1,5,201,1307,5.66696395e-1,5.93379415e-1
263,GO:0003674,molecular_function,1,5,202,1307,5.68655272e-1,5.93379415e-1
263,GO:0005737,cytoplasm,3,5,867,1307,7.85562308e-1,7.85562308e-1
264,GO:0007059,chromosome segregation,4,4,80,1307,1.30675912e-5,1.96013867e-4
264,GO:0007010,cytoskeleton organization,4,4,120,1307,6.78717753e-5,5.09038315e-4
264,GO:0070271,protein complex biogenesis,3,4,120,1307,2.82218963e-3,1.37042630e-2
264,GO:0005198,structural molecule activity,3,4,131,1307,3.65447013e-3,1.37042630e-2
264,GO:0005694,chromosome,3,4,167,1307,7.43894803e-3,2.23168441e-2
264,GO:0005815,microtubule organizing center,1,4,36,1307,1.05823443e-1,2.64558608e-1
264,GO:0005938,cell cortex,1,4,56,1307,1.60854096e-1,3.44687349e-1
264,GO:0043167,ion binding,1,4,74,1307,2.08173411e-1,3.90325145e-1
264,GO:0005856,cytoskeleton,1,4,89,1307,2.46052940e-1,4.10088234e-1
264,GO:0016887,ATPase activity,1,4,101,1307,2.75364508e-1,4.13046762e-1
264,GO:0048285,organelle fission,1,4,124,1307,3.29147166e-1,4.42229432e-1
264,GO:0000278,mitotic cell cycle,1,4,135,1307,3.53783546e-1,4.42229432e-1
264,GO:0005634,nucleus,3,4,719,1307,3.90949784e-1,4.51095905e-1
264,GO:0016787,hydrolase activity,1,4,194,1307,4.74551542e-1,5.08448081e-1
264,GO:0005737,cytoplasm,1,4,867,1307,9.87271833e-1,9.87271833e-1
265,GO:0005975,carbohydrate metabolic process,2,3,35,1307,2.05620114e-3,1.09362745e-2
265,GO:0003674,molecular_function,3,3,202,1307,3.64542482e-3,1.09362745e-2
265,GO:0051603,proteolysis involved in cellular protein catabolic process,2,3,83,1307,1.14667735e-2,2.29335469e-2
265,GO:0008150,biological_process,1,3,22,1307,4.96894918e-2,7.45342377e-2
265,GO:0005634,nucleus,2,3,719,1307,5.74977464e-1,6.89972956e-1
265,GO:0005737,cytoplasm,2,3,867,1307,7.36476943e-1,7.36476943e-1
266,GO:0030234,enzyme regulator activity,2,3,76,1307,9.63920462e-3,9.88369549e-2
266,GO:0006468,protein phosphorylation,2,3,79,1307,1.04038900e-2,9.88369549e-2
266,GO:0006970,response to osmotic stress,1,3,25,1307,5.63349983e-2,2.34504097e-1
266,GO:0007033,vacuole organization,1,3,31,1307,6.95329230e-2,2.34504097e-1
266,GO:0009408,response to heat,1,3,31,1307,6.95329230e-2,2.34504097e-1
266,GO:0043543,protein acylation,1,3,34,1307,7.60854866e-2,2.34504097e-1
266,GO:0000746,conjugation,1,3,44,1307,9.77050726e-2,2.34504097e-1
266,GO:0031399,regulation of protein modification process,1,3,49,1307,1.08387226e-1,2.34504097e-1
266,GO:0070925,organelle assembly,1,3,55,1307,1.21094109e-1,2.34504097e-1
266,GO:0016570,histone modification,1,3,59,1307,1.29497936e-1,2.34504097e-1
266,GO:0018193,peptidyl-amino acid modification,1,3,62,1307,1.35765530e-1,2.34504097e-1
266,GO:0023052,signaling,1,3,85,1307,1.82820573e-1,2.89465908e-1
266,GO:0042221,response to chemical,1,3,95,1307,2.02734710e-1,2.96304576e-1
266,GO:0007005,mitochondrion organization,1,3,104,1307,2.20378466e-1,2.99085061e-1
266,GO:0005198,structural molecule activity,1,3,131,1307,2.71744105e-1,3.32462518e-1
266,GO:0005737,cytoplasm,3,3,867,1307,2.91557234e-1,3.32462518e-1
266,GO:0006325,chromatin organization,1,3,145,1307,2.97466463e-1,3.32462518e-1
266,GO:0003674,molecular_function,1,3,202,1307,3.95943464e-1,4.17940323e-1
266,GO:0005634,nucleus,2,3,719,1307,5.74977464e-1,5.74977464e-1
267,GO:0005933,cellular bud,3,4,87,1307,1.08682979e-3,2.22176681e-2
267,GO:0030427,site of polarized growth,3,4,103,1307,1.79582402e-3,2.22176681e-2
267,GO:0033043,regulation of organelle organization,3,4,108,1307,2.06676564e-3,2.22176681e-2
267,GO:0051726,regulation of cell cycle,3,4,111,1307,2.24141226e-3,2.22176681e-2
267,GO:0007010,cytoskeleton organization,3,4,120,1307,2.82218963e-3,2.22176681e-2
